GENEID,M,BS,V,cluster
LOC_Os07g34650,1.040817121,-0.087367233,-0.953449888,CM
LOC_Os07g34830,1.002303244,-0.004622513,-0.997680731,CM
LOC_Os07g36390,0.933249652,0.122258708,-1.055508359,CM
LOC_Os07g37560,0.939048869,0.112403754,-1.051452623,CM
LOC_Os07g38150,1.022749469,-0.047168269,-0.9755812,CM
LOC_Os07g38230,1.038470282,-0.081988522,-0.95648176,CM
LOC_Os07g38360,0.947389006,0.098005204,-1.045394209,CM
LOC_Os07g38530,0.955560271,0.083627405,-1.039187676,CM
LOC_Os07g39620,1.05549835,-0.122234164,-0.933264186,CM
LOC_Os07g40450,0.995431984,0.009074274,-1.004506258,CM
LOC_Os07g41250,1.124485274,-0.789508235,-0.334977038,CM
LOC_Os07g41630,1.019404552,-0.040010069,-0.979394483,CM
LOC_Os07g41710,0.972993598,0.05198495,-1.024978548,CM
LOC_Os07g43040,0.994261381,0.011380106,-1.005641487,CM
LOC_Os07g43050,1.15316395,-0.525009904,-0.628154046,CM
LOC_Os07g43370,1.048370951,-0.105033042,-0.943337909,CM
LOC_Os07g44330,1.117167788,-0.305696369,-0.811471419,CM
LOC_Os07g46320,1.090507355,-0.216475208,-0.874032147,CM
LOC_Os07g46420,0.938964092,0.112548731,-1.051512823,CM
LOC_Os07g47990,1.154621932,-0.565642834,-0.588979098,CM
LOC_Os07g48090,1.122094649,-0.3250861,-0.797008548,CM
LOC_Os07g48100,1.123945334,-0.332712631,-0.791232703,CM
LOC_Os08g01270,1.052833189,-0.115738246,-0.937094944,CM
LOC_Os08g03310,1.057577378,-0.127356792,-0.930220586,CM
LOC_Os08g06280,1.060921811,-0.135703152,-0.925218659,CM
LOC_Os08g06640,1.038845105,-0.082844226,-0.956000879,CM
LOC_Os08g07080,1.101367879,-0.250281549,-0.85108633,CM
LOC_Os08g07540,0.956302005,0.082308502,-1.038610507,CM
LOC_Os08g07880,0.987245537,0.02503867,-1.012284207,CM
LOC_Os08g08120,1.153392815,-0.624275409,-0.529117405,CM
LOC_Os08g08190,1.022919113,-0.047533521,-0.975385592,CM
LOC_Os08g09300,1.056506625,-0.124712345,-0.931794281,CM
LOC_Os08g09370,0.957880305,0.079494257,-1.037374563,CM
LOC_Os08g10080,1.107724781,-0.271533936,-0.836190846,CM
LOC_Os08g11470,1.060231208,-0.133968737,-0.92626247,CM
LOC_Os08g13360,1.138713601,-0.403530078,-0.735183523,CM
LOC_Os08g14440,0.970922764,0.055816495,-1.026739259,CM
LOC_Os08g14570,1.030480813,-0.064039819,-0.966440994,CM
LOC_Os08g15268,1.127161123,-0.346484151,-0.780676972,CM
LOC_Os08g15460,0.992716212,0.014411794,-1.007128007,CM
LOC_Os08g16830,1.000690675,-0.001382784,-0.999307891,CM
LOC_Os08g19650,1.152732555,-0.518007542,-0.634725013,CM
LOC_Os08g20500,1.133485653,-0.375934795,-0.757550859,CM
LOC_Os08g24390,0.986397506,0.026671395,-1.013068901,CM
LOC_Os08g29370,0.954622009,0.085292422,-1.039914431,CM
LOC_Os08g29530,0.980373846,0.038159877,-1.018533723,CM
LOC_Os08g29600,1.036278906,-0.077010763,-0.959268143,CM
LOC_Os08g31410,1.115133239,-0.29803166,-0.817101579,CM
LOC_Os08g31580,1.143965978,-0.708021148,-0.43594483,CM
LOC_Os08g32630,1.089193379,-0.212567568,-0.876625811,CM
LOC_Os08g33710,1.003887104,-0.007820074,-0.99606703,CM
LOC_Os08g33720,1.041029584,-0.087856666,-0.953172918,CM
LOC_Os08g35620,1.112818057,-0.289525197,-0.82329286,CM
LOC_Os08g35870,1.153296261,-0.625951279,-0.527344982,CM
LOC_Os08g36060,0.941229121,0.108665861,-1.049894982,CM
LOC_Os08g37600,1.004031605,-0.00811257,-0.995919035,CM
LOC_Os08g37940,0.927019966,0.132707667,-1.059727634,CM
LOC_Os08g38910,1.142573125,-0.715837559,-0.426735566,CM
LOC_Os08g39830,1.154585809,-0.563196575,-0.591389234,CM
LOC_Os08g42420,1.15009832,-0.485856159,-0.664242161,CM
LOC_Os08g42850,0.966645967,0.063665755,-1.030311722,CM
LOC_Os08g44320,0.977760174,0.043086812,-1.020846986,CM
LOC_Os08g44860,0.982449651,0.034222139,-1.01667179,CM
LOC_Os08g45200,0.956398698,0.082136397,-1.038535095,CM
LOC_Os09g02710,0.948370357,0.096292909,-1.044663267,CM
LOC_Os09g06464,0.989440873,0.020793937,-1.01023481,CM
LOC_Os09g09320,0.962672903,0.070882401,-1.033555304,CM
LOC_Os09g09800,0.949179125,0.094878823,-1.044057948,CM
LOC_Os09g10760,0.932447167,0.123612589,-1.056059756,CM
LOC_Os09g11480,1.149435505,-0.670103888,-0.479331617,CM
LOC_Os09g12540,0.996754578,0.00645955,-1.003214128,CM
LOC_Os09g15810,1.000962192,-0.001927169,-0.999035023,CM
LOC_Os09g20930,1.151634222,-0.648645426,-0.502988796,CM
LOC_Os09g23110,1.109838973,-0.278888528,-0.830950445,CM
LOC_Os09g25784,1.145977191,-0.450301152,-0.695676038,CM
LOC_Os09g25850,1.146278348,-0.452580219,-0.693698129,CM
LOC_Os09g26580,0.99318586,0.013491755,-1.006677615,CM
LOC_Os09g27070,1.129262003,-0.773378449,-0.355883554,CM
LOC_Os09g28050,1.1084494,-0.274037359,-0.834412041,CM
LOC_Os09g28060,0.937459632,0.115116978,-1.05257661,CM
LOC_Os09g28310,1.133329609,-0.375162853,-0.758166756,CM
LOC_Os09g29430,1.138693017,-0.403413815,-0.735279203,CM
LOC_Os09g29460,0.930547185,0.126808709,-1.057355894,CM
LOC_Os09g30120,1.053449107,-0.117232509,-0.936216598,CM
LOC_Os09g30454,1.150612938,-0.491238638,-0.6593743,CM
LOC_Os09g31506,0.941837134,0.107620204,-1.049457338,CM
LOC_Os09g34100,0.985182293,0.029004374,-1.014186667,CM
LOC_Os09g35730,0.940345379,0.110183172,-1.050528551,CM
LOC_Os09g35880,1.152616984,-0.516262128,-0.636354856,CM
LOC_Os09g36200,1.010105221,-0.02052647,-0.989578752,CM
LOC_Os09g36244,1.145254176,-0.700277606,-0.444976569,CM
LOC_Os09g37394,1.146493757,-0.454234072,-0.692259685,CM
LOC_Os09g38410,1.060443687,-0.134501753,-0.925941934,CM
LOC_Os09g39260,1.154575183,-0.562552952,-0.592022231,CM
LOC_Os09g39560,1.053182666,-0.116585597,-0.936597069,CM
LOC_Os10g01044,0.928730149,0.129853095,-1.058583244,CM
LOC_Os10g01110,1.064704804,-0.145308787,-0.919396017,CM
LOC_Os10g02260,1.154644129,-0.567437617,-0.587206512,CM
LOC_Os10g02980,0.946227693,0.100026507,-1.0462542,CM
LOC_Os10g03550,1.1418506,-0.719696621,-0.422153978,CM
LOC_Os10g08018,0.931596331,0.125045474,-1.056641805,CM
LOC_Os10g10170,0.954131901,0.08616068,-1.040292581,CM
LOC_Os10g11022,1.020438215,-0.042213352,-0.978224863,CM
LOC_Os10g13850,1.146651196,-0.455455857,-0.691195339,CM
LOC_Os10g21272,0.998177019,0.003636047,-1.001813066,CM
LOC_Os10g21314,1.004635443,-0.009336262,-0.995299181,CM
LOC_Os10g21388,0.930981488,0.126079287,-1.057060775,CM
LOC_Os10g21398,1.00691177,-0.013969914,-0.992941856,CM
LOC_Os10g21402,1.07263144,-0.166050484,-0.906580956,CM
LOC_Os10g21930,1.013811028,-0.028219396,-0.985591632,CM
LOC_Os10g22560,0.941207259,0.108703432,-1.049910691,CM
LOC_Os10g22630,1.124738515,-0.788693039,-0.336045476,CM
LOC_Os10g22950,1.062283573,-0.139140245,-0.923143328,CM
LOC_Os10g22960,0.983347696,0.032511693,-1.015859389,CM
LOC_Os10g25430,1.154606253,-0.564524229,-0.590082025,CM
LOC_Os10g29470,1.039000414,-0.083199159,-0.955801255,CM
LOC_Os10g33190,0.926492091,0.133586681,-1.060078772,CM
LOC_Os10g33460,1.073413892,-0.168146283,-0.905267609,CM
LOC_Os10g33700,0.999929707,0.000140571,-1.000070278,CM
LOC_Os10g34400,1.150767062,-0.492913075,-0.657853987,CM
LOC_Os10g35060,1.056809698,-0.12545951,-0.931350188,CM
LOC_Os10g35810,0.995560112,0.008821411,-1.004381524,CM
LOC_Os10g35940,1.055535848,-0.122326121,-0.933209727,CM
LOC_Os10g36260,0.952360848,0.089289832,-1.041650681,CM
LOC_Os10g36500,0.984307745,0.030678508,-1.014986253,CM
LOC_Os10g37340,0.989500228,0.020678809,-1.010179037,CM
LOC_Os10g37500,1.048061014,-0.104297158,-0.943763855,CM
LOC_Os10g37740,1.130880494,-0.363371,-0.767509494,CM
LOC_Os10g40830,1.09324276,-0.22472823,-0.86851453,CM
LOC_Os10g41590,1.138197691,-0.737561045,-0.400636645,CM
LOC_Os10g41749,1.145873038,-0.449521627,-0.696351411,CM
LOC_Os11g01490,1.091091848,-0.218225081,-0.872866767,CM
LOC_Os11g01530,1.007550758,-0.015276553,-0.992274205,CM
LOC_Os11g01590,0.96760648,0.061910307,-1.029516787,CM
LOC_Os11g04030,1.105342035,-0.263423306,-0.841918729,CM
LOC_Os11g05260,0.929261344,0.12896432,-1.058225665,CM
LOC_Os11g05400,0.943797765,0.104238543,-1.048036309,CM
LOC_Os11g05556,1.020953675,-0.043314987,-0.977638689,CM
LOC_Os11g05990,0.944966266,0.102215977,-1.047182243,CM
LOC_Os11g07960,1.035530772,-0.075321022,-0.96020975,CM
LOC_Os11g09864,1.015773596,-0.032331333,-0.983442264,CM
LOC_Os11g11000,0.98789171,0.02379199,-1.011683701,CM
LOC_Os11g11100,1.109223502,-0.276731532,-0.83249197,CM
LOC_Os11g17290,1.077812255,-0.180101784,-0.897710471,CM
LOC_Os11g24070,1.005516104,-0.011125036,-0.994391069,CM
LOC_Os11g24510,1.015850313,-0.03249261,-0.983357703,CM
LOC_Os11g25454,1.15468826,-0.572732607,-0.581955653,CM
LOC_Os11g25780,0.930659456,0.126620213,-1.057279669,CM
LOC_Os11g26860,0.943421697,0.104888341,-1.048310038,CM
LOC_Os11g26890,1.021380714,-0.044229128,-0.977151586,CM
LOC_Os11g28184,1.154648244,-0.567807046,-0.586841198,CM
LOC_Os11g37759,0.981755945,0.035540538,-1.017296483,CM
LOC_Os11g38020,0.941880756,0.107545128,-1.049425884,CM
LOC_Os11g41990,0.966446147,0.064030418,-1.030476565,CM
LOC_Os11g42350,1.124316657,-0.334267913,-0.790048744,CM
LOC_Os11g45090,1.154660919,-0.569046621,-0.585614298,CM
LOC_Os11g45710,0.978364805,0.041950097,-1.020314901,CM
LOC_Os11g47453,1.061047418,-0.13601923,-0.925028187,CM
LOC_Os11g47970,1.03720313,-0.079104977,-0.958098153,CM
LOC_Os12g01210,1.071446646,-0.162894189,-0.908552457,CM
LOC_Os12g01580,1.088010569,-0.209080292,-0.878930277,CM
LOC_Os12g02310,0.936473765,0.116795309,-1.053269074,CM
LOC_Os12g02840,1.007809679,-0.015806758,-0.992002922,CM
LOC_Os12g03800,1.066596923,-0.150181962,-0.916414961,CM
LOC_Os12g07110,1.007753,-0.01569154,-0.9920619,CM
LOC_Os12g07190,0.9385958,0.1131783,-1.051774,CM
LOC_Os12g07210,0.933037,0.1226177,-1.055655,CM
LOC_Os12g07370,0.9418216,0.107647,-1.049469,CM
LOC_Os12g08220,1.028019,-0.05861749,-0.9694019,CM
LOC_Os12g10510,1.031338,-0.06594043,-0.9653979,CM
LOC_Os12g10570,1.107944,-0.2722881,-0.8356555,CM
LOC_Os12g10604,0.9888071,0.02202208,-1.010829,CM
LOC_Os12g12115,0.9457562,0.1008456,-1.046602,CM
LOC_Os12g12130,1.130094,-0.3597023,-0.7703913,CM
LOC_Os12g12170,0.9534357,0.08739226,-1.040828,CM
LOC_Os12g16524,1.063015,-0.1409951,-0.9220196,CM
LOC_Os12g17830,1.071559,-0.1631919,-0.9083669,CM
LOC_Os12g18729,1.098727,-0.2417941,-0.856933,CM
LOC_Os12g20150,0.9431203,0.1054087,-1.048529,CM
LOC_Os12g22489,1.000504,-0.001007784,-0.9994957,CM
LOC_Os12g23150,1.032093,-0.06761903,-0.9644744,CM
LOC_Os12g25120,1.145973,-0.4502662,-0.6957064,CM
LOC_Os12g25490,0.9703359,0.05689855,-1.027234,CM
LOC_Os12g26880,1.138635,-0.4030874,-0.7355477,CM
LOC_Os12g34550,1.057105,-0.1261886,-0.9309164,CM
LOC_Os12g34990,1.03527,-0.07473228,-0.9605373,CM
LOC_Os12g36060,1.009426,-0.01912536,-0.9903001,CM
LOC_Os12g37710,1.133914,-0.3780656,-0.755848,CM
LOC_Os12g39200,1.085765,-0.2025352,-0.8832296,CM
LOC_Os12g39360,1.114852,-0.2969851,-0.8178665,CM
LOC_Os12g41800,1.102822,-0.2550358,-0.8477859,CM
LOC_Os12g42280,1.154621,-0.5656066,-0.5890149,CM
LOC_Os12g42300,0.9847704,0.02979345,-1.014564,CM
LOC_Os12g42420,1.056958,-0.1258267,-0.9311318,CM
LOC_Os12g42550,1.131693,-0.7644756,-0.3672172,CM
LOC_Os12g44040,1.115256,-0.29849,-0.8167663,CM
LOC_Os12g44150,0.9698149,0.05785793,-1.027673,CM
LOC_Os12g44370,1.022657,-0.04696839,-0.9756882,CM
LOC_Os01g01680,-0.969609143,-0.058236479,1.027845622,CBS&V
LOC_Os01g02150,-1.127732516,0.349006934,0.778725582,CBS&V
LOC_Os01g03070,-1.085901731,0.20293164,0.88297009,CBS&V
LOC_Os01g03570,-1.104614171,0.260981409,0.843632762,CBS&V
LOC_Os01g04020,-1.15367468,0.53469414,0.61898054,CBS&V
LOC_Os01g04050,-0.993762827,-0.01235977,1.006122597,CBS&V
LOC_Os01g04380,-1.136409495,0.390919399,0.745490096,CBS&V
LOC_Os01g05150,-1.045732601,0.098799685,0.946932917,CBS&V
LOC_Os01g05650,-1.136930758,0.393704574,0.743226184,CBS&V
LOC_Os01g05900,-0.970888559,-0.055879611,1.02676817,CBS&V
LOC_Os01g07200,-1.040507137,0.0866539,0.953853237,CBS&V
LOC_Os01g07500,-0.986796869,-0.025902976,1.012699845,CBS&V
LOC_Os01g07620,-1.132213346,0.36971496,0.762498385,CBS&V
LOC_Os01g07730,-1.140699953,0.725600462,0.415099491,CBS&V
LOC_Os01g08560,-0.985637295,-0.028131774,1.013769069,CBS&V
LOC_Os01g08850,-0.991272539,-0.017232198,1.008504737,CBS&V
LOC_Os01g09320,-1.047309466,0.102516797,0.944792669,CBS&V
LOC_Os01g09450,-1.025675067,0.053497798,0.972177269,CBS&V
LOC_Os01g09510,-1.096892808,0.236005009,0.860887799,CBS&V
LOC_Os01g09550,-0.978902412,-0.04093785,1.019840262,CBS&V
LOC_Os01g09570,-1.15077896,0.493043626,0.657735333,CBS&V
LOC_Os01g09770,-1.153798278,0.616423178,0.5373751,CBS&V
LOC_Os01g09830,-0.97894593,-0.040855847,1.019801777,CBS&V
LOC_Os01g09850,-1.151885563,0.645726282,0.506159281,CBS&V
LOC_Os01g10140,-1.154700154,0.578166335,0.576533819,CBS&V
LOC_Os01g10400,-1.141020349,0.723984675,0.417035674,CBS&V
LOC_Os01g10610,-1.019144666,0.039457333,0.979687332,CBS&V
LOC_Os01g11620,-1.110105579,0.279827059,0.83027852,CBS&V
LOC_Os01g12190,-0.988054327,-0.023477895,1.011532222,CBS&V
LOC_Os01g12650,-1.006121491,0.012357516,0.993763975,CBS&V
LOC_Os01g12720,-1.15470017,0.576551296,0.578148874,CBS&V
LOC_Os01g13000,-1.153062033,0.523277269,0.629784764,CBS&V
LOC_Os01g13030,-1.12946191,0.356796242,0.772665668,CBS&V
LOC_Os01g13080,-1.093198865,0.224594492,0.868604373,CBS&V
LOC_Os01g13090,-1.05073462,0.110677585,0.940057036,CBS&V
LOC_Os01g14590,-1.094053365,0.227205756,0.866847609,CBS&V
LOC_Os01g15010,-1.02081408,0.043016454,0.977797627,CBS&V
LOC_Os01g15320,-1.113435053,0.291770765,0.821664288,CBS&V
LOC_Os01g16000,-1.060716142,0.13518602,0.925530122,CBS&V
LOC_Os01g16240,-1.123215494,0.32968057,0.793534924,CBS&V
LOC_Os01g16890,-1.060489691,0.134617227,0.925872463,CBS&V
LOC_Os01g16950,-0.973414554,-0.051203571,1.024618125,CBS&V
LOC_Os01g16970,-1.090299627,0.215855047,0.87444458,CBS&V
LOC_Os01g16980,-1.115876934,0.300812036,0.815064898,CBS&V
LOC_Os01g17190,-1.04581,0.098981559,0.94682844,CBS&V
LOC_Os01g22490,-1.060157783,0.133784674,0.926373109,CBS&V
LOC_Os01g24480,-1.111905638,0.286231871,0.825673767,CBS&V
LOC_Os01g24690,-1.114892505,0.297136772,0.817755734,CBS&V
LOC_Os01g25484,-1.144547127,0.439952345,0.704594783,CBS&V
LOC_Os01g25560,-1.042691694,0.091700034,0.950991659,CBS&V
LOC_Os01g26020,-1.067745599,0.153163591,0.914582009,CBS&V
LOC_Os01g26120,-1.128053701,0.350435802,0.777617899,CBS&V
LOC_Os01g27730,-1.133298522,0.375009377,0.758289145,CBS&V
LOC_Os01g32330,-1.04194591,0.089972328,0.951973582,CBS&V
LOC_Os01g33230,-1.104769618,0.261501553,0.843268065,CBS&V
LOC_Os01g34614,-1.148651222,0.472099016,0.676552207,CBS&V
LOC_Os01g37050,-1.142290386,0.424927869,0.717362516,CBS&V
LOC_Os01g37460,-0.99490445,-0.010114372,1.005018823,CBS&V
LOC_Os01g37590,-1.148655146,0.676521101,0.472134045,CBS&V
LOC_Os01g38359,-1.144164435,0.43730162,0.706862815,CBS&V
LOC_Os01g39000,-1.080844663,0.188525882,0.892318781,CBS&V
LOC_Os01g39890,-1.137448752,0.396510111,0.740938641,CBS&V
LOC_Os01g40980,-1.077772293,0.179991783,0.897780509,CBS&V
LOC_Os01g42030,-1.133550895,0.376258319,0.757292576,CBS&V
LOC_Os01g42140,-1.147908945,0.682254016,0.465654929,CBS&V
LOC_Os01g42700,-0.990659157,-0.018427003,1.009086161,CBS&V
LOC_Os01g43330,-0.975296928,-0.047699018,1.022995946,CBS&V
LOC_Os01g43370,-1.151605048,0.502629034,0.648976014,CBS&V
LOC_Os01g43380,-1.047193871,0.102243464,0.944950407,CBS&V
LOC_Os01g43680,-1.120446559,0.318459692,0.801986866,CBS&V
LOC_Os01g45830,-1.15382289,0.537929991,0.615892899,CBS&V
LOC_Os01g45910,-1.122533437,0.326875993,0.795657444,CBS&V
LOC_Os01g46926,-0.975785064,-0.046787401,1.022572466,CBS&V
LOC_Os01g46980,-1.125230463,0.33813293,0.787097533,CBS&V
LOC_Os01g47262,-1.097082145,0.23659865,0.860483495,CBS&V
LOC_Os01g47610,-0.977396056,-0.04377048,1.021166536,CBS&V
LOC_Os01g48790,-1.08634234,0.204209166,0.882133174,CBS&V
LOC_Os01g48960,-1.116935104,0.304810341,0.812124763,CBS&V
LOC_Os01g49210,-1.033454995,0.070657907,0.962797088,CBS&V
LOC_Os01g49290,-1.152046437,0.508260728,0.643785709,CBS&V
LOC_Os01g49380,-1.15320992,0.627400245,0.525809675,CBS&V
LOC_Os01g50200,-0.994943286,-0.010037857,1.004981143,CBS&V
LOC_Os01g50370,-1.106176765,0.266243958,0.839932806,CBS&V
LOC_Os01g50934,-1.105824015,0.265049305,0.84077471,CBS&V
LOC_Os01g51120,-1.102196907,0.252985246,0.849211661,CBS&V
LOC_Os01g51630,-0.967518223,-0.062071784,1.029590007,CBS&V
LOC_Os01g52030,-0.991871114,-0.016064219,1.007935333,CBS&V
LOC_Os01g52390,-1.028126792,0.058853033,0.969273759,CBS&V
LOC_Os01g52400,-1.094741207,0.229319873,0.865421334,CBS&V
LOC_Os01g53520,-1.119256694,0.313765907,0.805490787,CBS&V
LOC_Os01g54010,-1.033726214,0.071265098,0.962461116,CBS&V
LOC_Os01g54700,-1.144667114,0.440793077,0.703874037,CBS&V
LOC_Os01g54730,-1.06300565,0.140972108,0.922033542,CBS&V
LOC_Os01g54870,-1.154536771,0.594109809,0.560426961,CBS&V
LOC_Os01g54920,-1.01943346,0.040071581,0.979361879,CBS&V
LOC_Os01g54930,-1.044862966,0.096760206,0.94810276,CBS&V
LOC_Os01g55240,-1.136899307,0.393535461,0.743363846,CBS&V
LOC_Os01g55540,-1.111513081,0.284824809,0.826688272,CBS&V
LOC_Os01g55830,-1.101042699,0.24922626,0.851816439,CBS&V
LOC_Os01g57710,-1.153177394,0.525242586,0.627934808,CBS&V
LOC_Os01g57840,-1.050214773,0.109431192,0.940783581,CBS&V
LOC_Os01g57890,-1.082878471,0.194263972,0.888614499,CBS&V
LOC_Os01g58220,-1.143007185,0.429549618,0.713457567,CBS&V
LOC_Os01g58760,-0.993561409,-0.012755158,1.006316567,CBS&V
LOC_Os01g59130,-1.120764115,0.319724938,0.801039177,CBS&V
LOC_Os01g59180,-1.036659167,0.077871493,0.958787673,CBS&V
LOC_Os01g59440,-1.037248203,0.079207302,0.958040901,CBS&V
LOC_Os01g59530,-1.085889101,0.202895075,0.882994025,CBS&V
LOC_Os01g59740,-1.141900716,0.719432904,0.422467812,CBS&V
LOC_Os01g59860,-1.048622757,0.105631625,0.942991131,CBS&V
LOC_Os01g59990,-1.10979447,0.278732112,0.831062358,CBS&V
LOC_Os01g60280,-1.099750082,0.245059822,0.85469026,CBS&V
LOC_Os01g60410,-1.016511357,0.033883993,0.982627364,CBS&V
LOC_Os01g60790,-1.102379827,0.253584407,0.84879542,CBS&V
LOC_Os01g61380,-0.991113695,-0.01754181,1.008655505,CBS&V
LOC_Os01g61440,-1.106938695,0.268837931,0.838100765,CBS&V
LOC_Os01g61720,-1.022007785,0.045573913,0.976433872,CBS&V
LOC_Os01g62290,-1.154677197,0.570980272,0.583696925,CBS&V
LOC_Os01g62370,-1.153825633,0.537992308,0.615833326,CBS&V
LOC_Os01g62870,-1.086848561,0.205681546,0.881167015,CBS&V
LOC_Os01g63420,-1.092162196,0.22144853,0.870713665,CBS&V
LOC_Os01g63930,-1.095767365,0.232494381,0.863272984,CBS&V
LOC_Os01g64100,-1.154699321,0.575897499,0.578801822,CBS&V
LOC_Os01g64350,-1.138847787,0.404289741,0.734558046,CBS&V
LOC_Os01g64520,-1.151555869,0.502026259,0.64952961,CBS&V
LOC_Os01g64630,-1.044195898,0.095200777,0.948995121,CBS&V
LOC_Os01g64670,-1.084598974,0.199175894,0.885423079,CBS&V
LOC_Os01g64700,-1.10421842,0.259660479,0.844557941,CBS&V
LOC_Os01g64890,-0.992913597,-0.014025269,1.006938866,CBS&V
LOC_Os01g65480,-1.146165831,0.451724292,0.694441539,CBS&V
LOC_Os01g65560,-1.023730076,0.049282561,0.974447515,CBS&V
LOC_Os01g66010,-1.113355482,0.291480308,0.821875174,CBS&V
LOC_Os01g66180,-1.010679991,0.021713624,0.988966367,CBS&V
LOC_Os01g66940,-1.088537874,0.21063145,0.877906424,CBS&V
LOC_Os01g67360,-1.147233025,0.687160729,0.460072297,CBS&V
LOC_Os01g67370,-1.068218153,0.154395392,0.913822762,CBS&V
LOC_Os01g68300,-1.045757744,0.09885876,0.946898984,CBS&V
LOC_Os01g68324,-1.111305164,0.284081919,0.827223245,CBS&V
LOC_Os01g69900,-1.143153429,0.712644705,0.430508724,CBS&V
LOC_Os01g70110,-1.032286979,0.068050091,0.964236889,CBS&V
LOC_Os01g70170,-1.152095407,0.64318287,0.508912537,CBS&V
LOC_Os01g70710,-1.135536797,0.386337593,0.749199204,CBS&V
LOC_Os01g70930,-0.969161812,-0.059058714,1.028220526,CBS&V
LOC_Os01g70960,-1.085058686,0.200497568,0.884561118,CBS&V
LOC_Os01g71094,-1.109441568,0.277494241,0.831947326,CBS&V
LOC_Os01g71230,-1.03720407,0.079107111,0.958096959,CBS&V
LOC_Os01g71540,-1.145069462,0.701422067,0.443647395,CBS&V
LOC_Os01g72009,-1.031914967,0.067221898,0.964693069,CBS&V
LOC_Os01g72080,-1.134653671,0.752855229,0.381798443,CBS&V
LOC_Os01g72120,-1.129612696,0.357486867,0.772125829,CBS&V
LOC_Os01g72130,-1.153594241,0.533033604,0.620560637,CBS&V
LOC_Os01g72340,-1.14264054,0.715471049,0.427169491,CBS&V
LOC_Os01g72460,-1.03219392,0.06784281,0.96435111,CBS&V
LOC_Os01g72880,-1.151002753,0.495535781,0.655466972,CBS&V
LOC_Os01g73040,-1.154005733,0.611688264,0.542317469,CBS&V
LOC_Os01g73150,-1.135034248,0.383742964,0.751291284,CBS&V
LOC_Os01g73250,-0.988791761,-0.022051735,1.010843496,CBS&V
LOC_Os01g73940,-1.08337311,0.195670619,0.887702491,CBS&V
LOC_Os01g74300,-1.067388992,0.15223604,0.915152953,CBS&V
LOC_Os02g01280,-1.154164662,0.607544586,0.546620076,CBS&V
LOC_Os02g01560,-1.098838283,0.242147567,0.856690716,CBS&V
LOC_Os02g02410,-1.136270998,0.390185605,0.746085393,CBS&V
LOC_Os02g02820,-1.070870211,0.161365936,0.909504275,CBS&V
LOC_Os02g02830,-0.977584851,-0.043416082,1.021000932,CBS&V
LOC_Os02g02890,-0.979627031,-0.039571184,1.019198215,CBS&V
LOC_Os02g03700,-1.040629259,0.08693482,0.953694439,CBS&V
LOC_Os02g03840,-1.150906047,0.494450227,0.65645582,CBS&V
LOC_Os02g04120,-1.001262471,0.002529741,0.99873273,CBS&V
LOC_Os02g04260,-1.144014711,0.4362769,0.707737811,CBS&V
LOC_Os02g04650,-1.145379283,0.445883791,0.699495492,CBS&V
LOC_Os02g05330,-1.104407955,0.260292514,0.84411544,CBS&V
LOC_Os02g06170,-1.105552728,0.264133205,0.841419524,CBS&V
LOC_Os02g06180,-1.096846785,0.235860843,0.860985942,CBS&V
LOC_Os02g06700,-1.083864744,0.197073107,0.886791637,CBS&V
LOC_Os02g06910,-0.978676499,-0.041363393,1.020039892,CBS&V
LOC_Os02g07260,-1.154293867,0.550609209,0.603684659,CBS&V
LOC_Os02g07490,-1.002325097,0.004666526,0.997658571,CBS&V
LOC_Os02g07820,-0.984547816,-0.030219345,1.01476716,CBS&V
LOC_Os02g07890,-1.138659454,0.735435074,0.403224379,CBS&V
LOC_Os02g07910,-1.009080964,0.018416314,0.990664649,CBS&V
LOC_Os02g09490,-1.02091224,0.043226359,0.97768588,CBS&V
LOC_Os02g10070,-1.034468944,0.072931081,0.961537863,CBS&V
LOC_Os02g10690,-1.086073722,0.203429877,0.882643844,CBS&V
LOC_Os02g11820,-1.143997497,0.436159523,0.707837974,CBS&V
LOC_Os02g12480,-1.152760695,0.518439984,0.634320711,CBS&V
LOC_Os02g13060,-1.023995042,0.049855103,0.97413994,CBS&V
LOC_Os02g13150,-1.094935778,0.229919891,0.865015887,CBS&V
LOC_Os02g13380,-1.148825482,0.675159995,0.473665487,CBS&V
LOC_Os02g13510,-1.133555057,0.757276085,0.376278972,CBS&V
LOC_Os02g14110,-1.079613361,0.185086729,0.894526631,CBS&V
LOC_Os02g15360,-1.129260781,0.355877985,0.773382796,CBS&V
LOC_Os02g17680,-1.144354243,0.438610564,0.705743679,CBS&V
LOC_Os02g18380,-1.153368893,0.5286725,0.624696393,CBS&V
LOC_Os02g18550,-1.101531182,0.250812609,0.850718573,CBS&V
LOC_Os02g18640,-1.147390904,0.686036826,0.461354078,CBS&V
LOC_Os02g19820,-1.065650289,0.147738015,0.917912273,CBS&V
